timestamp,src_ip_private,src_ip_public,src_ip_default,dst_ip_private,dst_ip_public,dst_ip_default,sport_zero,sport_multiplex,sport_echo,sport_discard,sport_daytime,sport_quote,sport_chwhereen,sport_ftp_data,sport_ftp_control,sport_ssh,sport_telnet,sport_smtp,sport_dns,sport_bootp,sport_gopher,sport_finger,sport_http,sport_kerberos,sport_pop3,sport_nntp,sport_ntp,sport_netbios,sport_imap4,sport_snmp,sport_ldap,sport_https,sport_mds,sport_kpasswd,sport_smtp_ssl,sport_syslog,sport_smtp,sport_ldaps,sport_cups,sport_imap4,sport_socks,sport_openvpn,sport_mssql,sport_citrix,sport_oracle,sport_rapservice,sport_msnmessenger,sport_mgc,sport_mysql,sport_metasploit,sport_emule,sport_xmpp,sport_bittorrent,sport_http2,sport_reserved,sport_register,sport_private,dport_zero,dport_multiplex,dport_echo,dport_discard,dport_daytime,dport_quote,dport_chwhereen,dport_ftp_data,dport_ftp_control,dport_ssh,dport_telnet,dport_smtp,dport_dns,dport_bootp,dport_gopher,dport_finger,dport_http,dport_kerberos,dport_pop3,dport_nntp,dport_ntp,dport_netbios,dport_imap4,dport_snmp,dport_ldap,dport_https,dport_mds,dport_kpasswd,dport_smtp_ssl,dport_syslog,dport_smtp,dport_ldaps,dport_cups,dport_imap4,dport_socks,dport_openvpn,dport_mssql,dport_citrix,dport_oracle,dport_rapservice,dport_msnmessenger,dport_mgc,dport_mysql,dport_metasploit,dport_emule,dport_xmpp,dport_bittorrent,dport_http2,dport_reserved,dport_register,dport_private,protocol_6,protocol_17,protocol_other,npackets_verylow,npackets_low,npackets_medium,npackets_high,npackets_veryhigh,npackets_b_verylow,npackets_b_low,npackets_b_medium,npackets_b_high,npackets_b_veryhigh,nbytes_verylow,nbytes_low,nbytes_medium,nbytes_high,nbytes_veryhigh,nbytes_b_verylow,nbytes_b_low,nbytes_b_medium,nbytes_b_high,nbytes_b_veryhigh,label_background,label_DoS_Hulk,label_DDoS,label_PortScan,label_other
4/7/2017 12:081988000,732,268,0,667,317,16,3,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,21,0,0,0,41,22,0,0,2,244,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,187,457,3,0,0,0,0,0,0,0,3,39,0,0,248,0,0,0,51,0,0,0,41,25,0,0,13,226,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,660,76,264,660,337,3,689,145,157,9,0,747,114,124,15,0,698,196,99,5,2,637,129,122,96,16,1000,0,0,0,0
4/7/2017 12:131989000,844,156,0,688,307,5,3,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,9,2,0,0,19,14,0,0,1,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,289,498,3,0,0,0,0,0,0,0,9,31,0,0,395,0,0,0,63,8,0,0,19,18,0,0,12,221,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,789,51,160,554,443,3,712,151,127,10,0,743,134,109,14,0,712,163,107,17,1,546,245,116,77,16,1000,0,0,0,0
4/7/2017 12:171990000,701,299,0,739,255,6,4,0,0,0,0,0,0,0,5,24,0,0,0,0,0,0,8,0,0,0,25,26,0,0,3,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,185,428,4,0,0,0,0,0,0,0,10,50,0,0,224,0,0,0,7,10,0,0,25,31,0,0,24,222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,615,74,311,700,296,4,726,123,150,1,0,765,87,136,12,0,728,188,77,7,0,665,124,93,107,11,1000,0,0,0,0
4/7/2017 12:231991000,795,205,0,669,331,0,2,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,14,0,0,0,28,17,0,0,0,189,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,162,559,2,0,0,0,0,0,0,0,6,42,0,0,318,0,0,0,85,0,0,0,28,21,0,0,9,214,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,741,25,234,631,367,2,688,153,152,6,1,712,138,130,19,1,687,198,103,12,0,548,195,137,99,21,1000,0,0,0,0
4/7/2017 12:291992000,777,223,0,652,348,0,1,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,50,1,0,0,28,13,0,0,0,172,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,189,532,1,0,0,0,0,0,0,0,6,14,0,0,337,0,0,0,132,3,0,0,28,13,0,0,9,187,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,740,46,214,621,378,1,733,170,81,16,0,773,123,82,22,0,751,171,72,6,0,574,232,105,67,22,1000,0,0,0,0
4/7/2017 12:321993000,718,282,0,700,300,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,74,0,0,0,5,21,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,225,457,3,0,0,0,0,0,0,0,1,20,0,0,345,0,0,0,124,0,0,0,5,26,0,0,8,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,703,111,186,622,375,3,739,138,121,2,0,775,100,111,14,0,750,158,91,1,0,598,207,83,88,24,1000,0,0,0,0
4/7/2017 12:361994000,740,260,0,673,326,1,3,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,23,0,0,0,14,19,0,0,4,235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,311,270,419,3,0,0,0,0,0,0,0,3,20,0,0,297,0,0,0,80,10,0,0,14,23,0,0,12,222,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,700,49,251,658,339,3,707,126,160,7,0,723,107,155,15,0,699,216,81,4,0,554,191,96,134,25,1000,0,0,0,0
4/7/2017 12:421995000,910,90,0,627,373,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,350,550,1,0,0,0,0,0,0,0,1,4,0,0,511,0,0,0,68,0,0,0,4,0,0,0,7,295,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,898,43,59,479,520,1,700,161,135,4,0,712,187,93,8,0,707,100,186,7,0,402,381,130,74,13,1000,0,0,0,0
4/7/2017 12:431996000,669,331,0,600,398,2,1,0,0,0,0,0,0,0,5,4,0,0,1,0,0,0,28,0,0,0,8,10,0,0,0,302,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,283,353,1,0,0,0,0,0,0,0,10,16,0,0,172,0,0,0,90,0,0,0,8,12,0,0,4,297,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,619,131,250,803,196,1,692,172,135,1,0,717,162,116,5,0,707,145,134,12,2,631,142,128,92,7,1000,0,0,0,0
4/7/2017 12:451997000,845,155,0,706,290,4,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,27,0,0,0,36,11,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,230,559,2,0,0,0,0,0,0,0,0,12,0,0,498,0,0,0,110,0,0,0,36,14,0,0,3,146,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,823,55,122,444,554,2,795,128,74,3,0,821,107,67,4,1,794,138,66,2,0,575,292,68,57,8,1000,0,0,0,0
4/7/2017 12:481998000,749,251,0,661,322,17,5,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,28,0,0,0,6,15,0,0,8,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,324,383,5,0,0,0,0,0,0,0,5,17,0,0,281,0,0,0,91,18,0,0,6,18,0,0,21,219,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,689,105,206,656,339,5,681,160,155,2,2,729,124,138,7,2,674,250,71,5,0,568,190,101,130,11,1000,0,0,0,0
4/7/2017 12:531999000,838,162,0,677,316,7,2,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,30,2,0,0,8,17,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,196,268,536,2,0,0,0,0,0,0,0,3,12,0,0,432,0,0,0,82,13,0,0,8,20,0,0,8,219,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,808,65,127,523,475,2,673,176,148,2,1,714,149,128,8,1,667,204,124,5,0,486,249,146,102,17,1000,0,0,0,0
4/7/2017 12:562000000,798,202,0,736,264,0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,14,0,0,0,4,8,0,0,0,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,120,656,1,0,0,0,0,0,0,0,5,12,0,0,474,0,0,0,63,0,0,0,4,9,0,0,5,189,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,774,42,184,511,488,1,779,174,46,1,0,814,144,39,3,0,782,169,46,3,0,572,270,122,33,3,1000,0,0,0,0
4/7/2017 12:582001000,738,262,0,676,320,4,2,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,28,2,0,0,11,13,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,230,471,2,0,0,0,0,0,0,0,5,12,0,0,335,0,0,0,82,9,0,0,11,15,0,0,6,227,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,710,96,194,629,369,2,737,172,90,1,0,783,126,85,6,0,758,155,82,5,0,616,213,83,78,10,1000,0,0,0,0
4/7/2017 1:022002000,777,223,0,652,346,2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,22,0,0,0,44,19,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,234,476,3,0,0,0,0,0,0,0,4,0,0,0,346,0,0,0,28,5,0,0,44,23,0,0,13,275,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,749,41,210,582,415,3,706,112,176,6,0,727,120,133,20,0,715,163,115,7,0,521,237,98,124,20,1000,0,0,0,0
4/7/2017 1:072003000,848,152,0,561,439,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0,2,0,0,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,429,416,1,0,0,0,0,0,0,0,3,0,0,0,392,0,0,0,145,1,0,0,0,4,0,0,3,292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,842,69,89,605,394,1,690,237,65,8,0,685,254,50,11,0,669,198,127,6,0,444,301,192,52,11,1000,0,0,0,0
4/7/2017 1:082004000,879,121,0,639,361,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,1,2,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,386,488,1,0,0,0,0,0,0,0,3,0,0,0,487,0,0,0,67,9,0,0,1,1,0,0,4,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,866,90,44,503,496,1,759,184,52,5,0,754,186,53,7,0,742,147,101,9,1,480,297,179,40,4,1000,0,0,0,0
4/7/2017 1:082005000,793,207,0,726,274,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,21,0,0,0,0,6,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,282,502,0,0,0,0,0,0,0,0,0,0,0,0,497,0,0,0,84,0,0,0,0,7,0,0,6,188,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,788,113,99,495,505,0,778,157,57,8,0,796,148,47,9,0,795,133,68,4,0,523,317,112,34,14,1000,0,0,0,0
4/7/2017 1:092006000,821,179,0,615,385,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,1,6,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,326,485,1,0,0,0,0,0,0,0,1,8,0,0,411,0,0,0,95,0,0,0,1,7,0,0,2,284,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,814,110,76,580,419,1,743,193,58,6,0,742,198,51,9,0,734,174,75,16,1,502,283,161,42,12,1000,0,0,0,0
4/7/2017 1:102007000,687,313,0,622,378,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,0,0,0,3,6,0,0,0,276,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,297,378,1,0,0,0,0,0,0,0,4,0,0,0,274,0,0,0,46,4,0,0,3,7,0,0,3,328,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,674,146,180,714,285,1,692,216,90,2,0,748,166,82,4,0,732,173,83,12,0,586,198,128,81,7,1000,0,0,0,0
4/7/2017 1:122008000,849,151,0,658,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,2,2,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,318,528,0,0,0,0,0,0,0,0,0,0,0,0,497,0,0,0,63,0,0,0,2,3,0,0,2,276,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,849,89,62,497,503,0,767,164,66,3,0,785,152,55,8,0,786,128,75,11,0,495,327,118,49,11,1000,0,0,0,0
4/7/2017 1:132009000,731,269,0,635,363,2,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,26,0,0,0,4,14,0,0,1,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,336,371,1,0,0,0,0,0,0,0,12,8,0,0,284,0,0,0,67,4,0,0,4,16,0,0,5,293,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,698,170,132,693,306,1,724,175,96,5,0,739,178,74,9,0,735,155,103,7,0,590,206,140,55,9,1000,0,0,0,0
4/7/2017 1:162010000,843,157,0,624,376,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0,0,5,4,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,352,481,1,0,0,0,0,0,0,0,1,0,0,0,448,0,0,0,80,0,0,0,5,5,0,0,2,291,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,835,43,122,542,457,1,732,170,91,7,0,744,177,67,11,1,730,153,114,3,0,489,286,152,58,15,1000,0,0,0,0
4/7/2017 1:182011000,690,310,0,663,336,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,41,0,0,0,17,15,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,153,502,2,0,0,0,0,0,0,0,7,0,0,0,304,0,0,0,50,0,0,0,17,18,0,0,3,263,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,671,90,239,660,338,2,761,167,70,2,0,807,110,76,7,0,790,146,60,4,0,663,170,68,85,14,1000,0,0,0,0
4/7/2017 1:212012000,783,217,0,627,372,1,1,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,22,0,0,0,27,6,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,222,520,1,0,0,0,0,0,0,0,10,0,0,0,350,0,0,0,68,0,0,0,27,8,0,0,5,280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,750,79,171,613,386,1,694,192,108,6,0,721,168,97,14,0,697,198,97,8,0,528,227,142,86,17,1000,0,0,0,0
4/7/2017 1:232013000,848,152,0,723,277,0,2,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,21,0,0,0,7,2,0,0,1,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,121,711,2,0,0,0,0,0,0,0,5,8,0,0,519,0,0,0,22,10,0,0,7,2,0,0,6,241,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,831,32,137,465,533,2,770,177,49,4,0,866,77,50,7,0,846,103,49,2,0,612,282,60,38,8,1000,0,0,0,0
4/7/2017 1:252014000,652,348,0,612,388,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,8,642,0,0,0,0,0,0,0,0,1,4,0,0,257,0,0,0,47,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,4,346,743,257,0,708,269,23,0,0,788,187,25,0,0,767,220,13,0,0,661,142,142,54,1,1000,0,0,0,0
4/7/2017 1:252015000,662,338,0,465,535,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,1,10,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,23,625,1,0,0,0,0,0,0,0,5,0,0,0,93,0,0,0,140,0,0,0,1,10,0,0,2,393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,646,12,342,895,104,1,552,391,53,4,0,571,360,62,7,0,545,329,116,10,0,540,96,289,65,10,1000,0,0,0,0
4/7/2017 1:262016000,744,256,0,587,413,0,1,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,48,0,0,0,0,3,0,0,0,206,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,231,500,1,0,0,0,0,0,0,0,9,8,0,0,270,0,0,0,80,0,0,0,0,6,0,0,4,328,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,714,45,241,725,274,1,684,215,98,3,0,733,174,85,7,1,716,213,60,11,0,576,192,153,69,10,1000,0,0,0,0
4/7/2017 1:282017000,854,146,0,541,459,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,0,0,0,3,4,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,246,600,0,0,0,0,0,0,0,0,2,0,0,0,379,0,0,0,105,0,0,0,3,6,0,0,2,351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,849,42,109,612,388,0,719,211,68,2,0,782,152,54,11,1,723,210,62,5,0,575,236,124,48,17,1000,0,0,0,0
4/7/2017 1:292018000,737,263,0,642,358,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,54,0,0,0,5,11,0,0,2,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,156,558,1,0,0,0,0,0,0,0,6,4,0,0,329,0,0,0,92,0,0,0,5,13,0,0,2,261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,714,59,227,655,344,1,765,179,54,2,0,813,126,54,7,0,785,170,40,5,0,638,209,101,45,7,1000,0,0,0,0
4/7/2017 1:322019000,881,119,0,764,236,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,26,0,0,0,4,2,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,238,635,1,0,0,0,0,0,0,0,4,0,0,0,625,0,0,0,33,0,0,0,4,1,0,0,3,193,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,867,25,108,367,632,1,776,130,93,1,0,814,112,68,6,0,793,97,107,3,0,434,403,94,61,8,1000,0,0,0,0
4/7/2017 1:332020000,887,113,0,578,422,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,39,0,0,0,1,1,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,22,862,0,0,0,0,0,0,0,0,1,0,0,0,456,0,0,0,278,0,0,0,1,1,0,0,1,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,881,17,102,541,459,0,714,238,46,2,0,750,205,43,2,0,712,221,64,3,0,521,316,120,41,2,1000,0,0,0,0
4/7/2017 1:332021000,728,272,0,704,296,0,1,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,57,0,0,0,8,19,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,128,568,1,0,0,0,0,0,0,0,7,4,0,0,370,0,0,0,89,0,0,0,8,22,0,0,2,194,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,703,65,232,600,399,1,767,161,68,4,0,818,102,69,11,0,793,146,51,10,0,630,216,91,53,10,1000,0,0,0,0
4/7/2017 1:362022000,810,190,0,625,375,0,1,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,28,0,0,0,5,3,0,0,0,160,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,206,588,1,0,0,0,0,0,0,0,4,8,0,0,399,0,0,0,81,0,0,0,5,2,0,0,2,277,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,792,49,159,593,406,1,697,212,86,5,0,750,158,79,13,0,719,205,70,6,0,544,246,144,51,15,1000,0,0,0,0
4/7/2017 1:382023000,850,150,0,626,374,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,0,0,0,12,1,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,164,182,654,1,0,0,0,0,0,0,0,1,4,0,0,448,0,0,0,171,2,0,0,12,4,0,0,7,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,832,33,135,521,478,1,658,257,79,6,0,728,193,66,12,1,700,210,85,5,0,532,233,148,68,19,1000,0,0,0,0
4/7/2017 1:392024000,806,194,0,646,354,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,53,0,0,0,21,10,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,272,499,1,0,0,0,0,0,0,0,1,8,0,0,396,0,0,0,148,8,0,0,21,13,0,0,8,177,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,48,165,559,440,1,738,169,84,9,0,806,95,85,14,0,770,139,79,12,0,652,189,64,64,31,1000,0,0,0,0
4/7/2017 1:412025000,765,235,0,670,329,1,1,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,77,0,0,0,10,3,0,0,0,157,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,266,207,527,1,0,0,0,0,0,0,0,11,12,0,0,361,0,0,0,124,0,0,0,10,2,0,0,2,194,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,725,71,204,625,374,1,786,160,53,1,0,826,113,58,3,0,815,140,39,6,0,678,176,85,56,5,1000,0,0,0,0
4/7/2017 1:432026000,852,148,0,627,373,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,54,0,0,0,1,3,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,212,634,1,0,0,0,0,0,0,0,2,0,0,0,456,0,0,0,208,0,0,0,1,6,0,0,3,157,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,841,47,112,538,461,1,696,232,63,9,0,750,172,58,20,0,723,194,80,3,0,527,280,117,50,26,1000,0,0,0,0
4/7/2017 1:442027000,710,290,0,674,326,0,1,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,99,0,0,0,3,17,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,170,511,1,0,0,0,0,0,0,0,7,8,0,0,322,0,0,0,111,0,0,0,3,16,0,0,2,207,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,683,68,249,658,341,1,766,156,76,1,1,824,90,68,17,1,800,123,71,6,0,694,151,70,63,22,1000,0,0,0,0
4/7/2017 1:472028000,892,108,0,272,728,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,29,0,0,0,2,1,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,436,451,1,0,0,0,0,0,0,0,0,8,0,0,147,0,0,0,263,0,0,0,2,3,0,0,2,459,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,888,45,67,848,151,1,444,360,188,6,2,463,382,132,21,2,439,260,291,10,0,385,148,300,133,34,1000,0,0,0,0
4/7/2017 1:482029000,855,145,0,654,346,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,423,430,0,0,0,0,0,0,0,0,3,0,0,0,497,0,0,0,101,0,0,0,0,0,0,0,1,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847,98,55,502,498,0,804,170,25,1,0,796,175,27,2,0,775,182,35,8,0,485,344,131,34,6,1000,0,0,0,0
4/7/2017 1:482030000,904,96,0,751,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,9,2,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,201,692,0,0,0,0,0,0,0,0,1,0,0,0,648,0,0,0,99,0,0,0,9,3,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,48,50,341,659,0,887,88,23,2,0,900,70,23,7,0,887,87,26,0,0,524,386,53,28,9,1000,0,0,0,0
4/7/2017 1:492031000,800,200,0,659,341,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,13,11,0,0,1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,194,580,3,0,0,0,0,0,0,0,1,0,0,0,436,0,0,0,194,5,0,0,13,12,0,0,1,131,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,798,70,132,531,466,3,793,164,40,3,0,851,107,35,7,0,810,120,69,1,0,653,231,79,27,10,1000,0,0,0,0
4/7/2017 1:502032000,807,193,0,797,203,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,71,0,0,0,3,1,0,0,1,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,373,421,0,0,0,0,0,0,0,0,10,4,0,0,550,0,0,0,66,5,0,0,3,2,0,0,6,125,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,778,109,113,446,554,0,897,66,35,2,0,909,51,38,2,0,899,60,33,8,0,569,366,36,25,4,1000,0,0,0,0
